text,label
updated a320 aircraft has wifi and device entertainment but no outlets. i do not get it. how can i charge devices?,0
was no one between the scan and inside the plane. i just asked the people in line around me where the plane was going,0
"5 gate changes, two delays. even the crew thinks the airline sucks",0
i am very frustrated and have wasted 2 days now due to your equipment failures.,0
computers are down but you stopped giving updates and took my flight info off the app. that is just ridiculous keep people updated!,0
"soooo, it is been 15 days and you have offered no response. so i assume poor treatment by gate agents is the norm now?",0
calls to 800 resulted in 2hrs of hold time amp 2day wait to check suspect code share fare. nothing investigatedmy time wasted 22,0
"it is taken 3 weeks for cust care to respond to case , requesting a refund for wifi not working. where can i get an update?",0
that is correcti have spent hours trying to book online only to receive an error when clicking final purchase button. 12,0
today was not your finest. all could have been prevented by one gate agent advising 200 passengers.,0
what is the real deal with the delay on flight ua 1032 from denver to vegas?,0
ua63 from madrid arrived no agent mass confusion we sent to and fro by 3 ua employees. maryjo was rude and unhelpful.,0
system failure again bad trend. software projects are like flying an airplane there is no such thing as an emergency takeoff.,0
lots of reports of system failures delaying flights over the last week. currently sitting on the tarmac at ogg for over an hour.,0
"however, is completely under your controlthe price was and still is displayed on",0
can you tell me how to file a claim for clothing that had to be purchased?,0
comically on the return flight from ase there were two united flights boarding at adjacent gates and not clear which plane to board,0
grk13575m is the file reference,0
we would...how do i contact you to discuss? a few poor experiences with customer service but would give it a shot!,0
"ua 746. pacific rim and date night cut out. not constantly or randomly, but one spot, repeatably.",0
been trying since 1230 to file a report.,0
i send an email about my bad experience and you send back a generic response. yet another reason why i will never fly with you again.,0
here is the ticket 0162424965446 please refund my unnecessary upgrade fee,0
"is horrible!! they lost our carseat and expect us to use a loner carseat, safety regulations say it is illegal to use a used car seat",0
i do not care that a link showed me a wrong price on your siteit is your site amp responsibility to ensure correctness.,0
"he needs to get to home the 24th, they are telling him it will be the 25th night. is there compensation or anything that can be done?",0
the baggage fee is waived for premier members. please see jp what is the point of membership?,0
wonderful bag claim people finally have my bag. but why did i catch earlier flight? original flight just landed.,0
dmed you. thank you,0
"3 days late flightr and my bag has not left iad, united is not helping at all. everyone tells me a different story",0
how do you lose a gate checked bag den to ord? direct flight. ugh.,0
"caught earlier flight to ord. gate checked bag, and you have lost it at ohare. original flight lands in 20minutes. !",0
can you please follow for a dm on a missing bag?,0
i left an item on the plane and have been calling non stop and no one has been answering can you please help,0
